"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Eritrea","ERI","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.38317062735574","10.4321476871899","9.81004035440252","9.07483488878513","3.89715179110848","9.10917293901807","2.31856149221601","24.9775947531466","15.0772695786828","16.1486673617657","21.8728417590652","24.7992856783348","7.62368935878268","11.3940039534664","7.28820826067988","16.0762200958727","29.5045071421789","-16.2281996990874","19.5382281454081","","","","","","","","","","",
"Spain","ESP","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","2.46638975371481","6.09584162348557","7.84537469002173","6.25431961479659","9.16486664704092","8.17374335983206","8.53771908824051","5.91113010893511","5.1332506418114","9.06522820549669","7.84602424648202","8.51792320964884","11.849594549494","15.9451122825227","16.7817817440961","16.4899216618691","23.3830700765317","20.6310417170598","16.9316309889059","13.3548270463586","12.3511926673736","13.5823232852618","11.8842455290682","10.864733360223","8.5954796888247","10.8788166820277","5.94419812746384","5.93612627411835","6.89619413310328","7.32625110287677","6.93513970135943","6.71077093214537","4.53724140520586","3.8798418481154","4.93312986385787","3.46012868639912","2.35590105843025","2.56666398298637","2.5411710377137","3.32970477807837","4.1082864197957","4.08459975098776","3.93354520267644","3.88216282902924","4.10104389006925","3.97958531407545","3.41644715828198","2.25424800208627","0.143905293766267","0.153388675098938","-0.0197507478863059","-0.114557740159839","0.398439552805712","-0.223368485312221","0.545556009835707","0.322898793520409","1.2995548323383","1.24525511523967","1.3046571659175","1.10393071382899","2.16746316693953",
"Estonia","EST","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5394844498351","9.9224728330009","6.8945046911586","6.46101754257364","3.6847064485182","6.80047303674228","4.8576630322936","3.88861391039359","4.69046936929665","5.92374959466473","8.9785794608664","12.3583881840857","6.80252342949265","-0.388681742671551","1.82235230425346","5.47373678522737","4.07217562273709","4.03124999019823","2.91561332318757","1.03644083022607","2.18730990746438","3.59036501479098","4.02445415076322","3.18893153347703","-0.294903105606309","5.45152197358915",
"Ethiopia","ETH","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","4.27053150972316","2.70287831975573","-2.7339799449033","31.7877631812029","-5.27315545584219","-6.11949199510444","3.10550371318075","5.58473190142554","3.27137460830546","19.0842900720325","15.5322261364594","13.3768641263433","2.93108172886936","12.706369088488","0.239137920646741","0.206655562855687","-0.150146833976976","2.22272296463859","9.46471895544634","-5.7553353403771","-3.62143421303298","12.7679783276093","3.91136245621962","9.87551191119556","11.5523498044968","17.2205794805554","30.3116730814218","24.1464152909465","1.44457231740674","20.061875081957","33.5414050179965","4.90197929907841","10.9817882908686","10.8365427789744","10.3979255406466","6.67685508319342","12.3822948123876","12.8603968185939","18.2545902876571","21.7783223104984",
"European Union","EUU","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","7.11028823374871","6.97316508982051","9.46627675078291","12.8956534527392","13.3558082970887","11.3340875412038","8.88637985534309","9.11691332655546","8.12409501489581","11.7017236208174","10.6939576076586","10.1445361919353","7.3858405220416","6.37927157863665","5.18633034431389","4.15066893987617","3.05146989815404","3.19369265857632","4.96528514735091","3.39664344990661","3.76493884608783","4.36811548625116","4.67018719628125","3.55210882290985","4.56317884161381","3.78355783251419","3.88520763490376","3.35143703021137","2.5411710377137","3.32970477807837","3.66030474513524","3.27434188043023","2.18941578092733","2.7092681879025","2.54310388785439","2.89907441935304","2.96634549274198","3.23523527997193","1.67883895982297","0.929440948424528","1.61710657996737","1.6752701237629","1.27998705426134","0.982645554501687","1.03644083022607","0.874115426326341","1.4640640238877","2.00220922746736","2.19960392242207","1.59682265615311","2.74901764922051",
"Fragile and conflict affected situations","FCS","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","3.58935608902033","4.35296904643067","4.18919648768647","5.91123024748588","9.59400901218046","12.6544664542898","10.0134991743449","11.6813458867143","9.72257077856053","8.81022973873492","12.9506035510747","14.6918365717387","12.053183632701","8.69036840216339","8.47153870511666","11.3967204922577","5.9983040679206","1.90537481830947","7.18936131386047","7.85467683868136","5.9606552478372","8.01232903488547","7.54543642835011","7.34481418859365","10.5597549010712","22.7319241501847","10.6790055720145","9.97659004101597","6.74280831993595","5.95426720967002","8.00681327830817","10.7344377794766","6.76918078155396","4.83091787439614","5.89658466276516","6.44156470814961","10.3941427325665","7.76318581627088","7.06819603484158","9.45084672390814","1.80869988783804","6.39181186303651","9.17795810539519","6.07357058985085","3.01491973709491","1.60143936813422","2.57791305494959","1.97685708059442","4.44083647516736","5.13232620981607","4.13475147256271","2.49998196717382","6.70915191047427",
"Finland","FIN","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","5.34177802217006","3.9739449888867","5.14661010790778","7.17576838987191","5.02328993982653","4.72384362627152","7.36206437144851","12.0637665122272","4.15032590096318","7.60001769193192","7.3641024345628","8.24407157835874","13.7720394901564","22.0713973185512","13.5679900509908","13.1246817549321","9.41866428619961","7.45418931310637","8.30498173809038","9.63558250145027","11.6338064306176","9.05179552940922","8.19043070883762","8.44239528234074","5.2165893358119","4.75017611256172","4.28408406721748","7.683148334733","6.5301393538038","5.19540242701977","1.51176606854524","0.887746783677983","1.76590123152506","1.84541095651166","4.20111318922798","-0.0782759655458847","2.08042177103114","3.09793753182429","0.927035885223574","1.63783143233083","3.30338088882533","0.944264297601578","0.189923706229408","0.602661249044417","0.928941215438584","0.920723414612866","2.7532807031041","3.03723677240961","1.77390522146771","0.322930666499261","2.6235333499222","2.97397234009919","2.55829450973857","1.63162333665335","1.61674649704926","0.0874254582934526","0.819262897258781","2.00220922746736","1.49541239615533","1.5609181498828","2.70837178985217",
"Fiji","FJI","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","0.608978733654794","1.40252482103691","-0.969269479836214","3.14074265589306","7.95093464298624","2.48287671232876","-3.5982175359765","3.29113482495367","6.49423182862949","6.83128780571272","3.35926063688791","14.7253719319039","15.9974511872759","29.6457126753187","24.3186486148759","7.91144721339761","-0.0320297650197574","4.43188463496504","8.14135031586258","17.3117044776921","0.959090000662115","12.1398728861628","6.81675534552708","3.00749629855395","8.21525469136621","3.05129778035746","7.34001036756355","7.32801561467528","2.84829648400174","6.67946936887009","5.99313163820196","6.30667197803403","7.23734503815423","0.828038046046402","1.1304145642476","2.86844229991495","3.2900559949147","7.44795342675249","6.73182094422087","-4.71987387917059","3.24539621003876","3.2664474825379","7.70277935731754","2.19400859215372","6.64518598144788","3.74675881881485","3.02445641038638","2.15811881653597","1.39069502079087","4.22978499907929","9.39134051859072","3.57651352093811","3.62129654202479","12.505405677962","2.53089804690228","2.63332664334581","1.69845757051993","1.42571800764148","2.37515159469834","-1.5296516485284","-0.0801800746704231",
"France","FRA","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","3.2717768399815","4.89629361138523","5.52601758936883","3.99390635205449","3.00188347092367","2.97187105485011","3.04136783873186","4.39927408649632","7.39598365400902","5.42473919931945","5.90038912274471","6.80497331017685","7.85958065448347","11.8324241631202","13.7534002452748","10.7492087804188","8.77515753254903","9.27909130556081","10.3102920761377","11.686937368809","11.6919724612365","12.0947649780686","9.65034494199786","7.06752895253651","5.45375855690344","5.05517163446163","2.45586098408704","3.1934013340292","3.28524754798478","2.65716286284953","2.54708482952901","1.96705575674531","1.62350295323319","0.924929488177952","1.12472291500529","1.35807806646662","0.878201639970939","0.950262691440912","0.203811154729848","1.5532902530466","2.00833418538838","2.0674257413845","1.85936824410877","1.62267544006134","1.93634141901367","2.15532739127715","2.5566370154462","2.36707384043677","0.0666274760495753","1.06969747621216","0.947960225382971","1.16182503173519","0.778100531144062","0.576944232991778","1.13824878533235","0.522559343400445","0.521577263305687","0.9922245663778","1.27859214632949","2.52464913907811","0.827969207466793",
"Faroe Islands","FRO","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.76845107987515","4.19924612786107","4.72750458162685","4.94965000222929","5.10137122070229","3.0305665110865","3.01222130656562","2.61503131184722","2.247767526139","1.86960440830831","0.651203193092726","2.9912468251144","-0.784597582283723","1.07890621048246","1.10884683902268","0.0941828893132595","-0.364125356444902","0.99330611340207","2.0969946720524","1.38470893905473","3.17445993547543","5.00497828605305","5.36161961358638","3.60298457333592","1.59563243436212","7.12250101573797","0.636944648983501","3.02389423731965","-5.25035878326008","4.04783780036301","7.47108297734923","9.38634001227707","1.43248276043757","0.57216934359252","2.44715103447362",
"Gabon","GAB","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","3.2784459977796","1.38092060422252","-20.3428071749175","33.5405931722289","-3.05910721320468","4.13442612556352","6.22473460273211","6.46087509519637","4.95912491167516","-0.420199476219523","6.50416559795792","-7.27696861270599","34.7576540074799","65.4104680346323","4.3722451913092","14.6649351885911","9.7956800306458","2.8590740843683","18.9830160347647","36.7811019659279","10.4420666998509","16.9036292452086","2.92484211564717","12.0102171085344","-1.27605176980616","-20.8098140654884","0.993283233261138","2.61513440157093","7.72802479114524","15.3581413902885","-11.3661025319168","0.213866958889213","-0.509480779167674","46.5514429443013","1.33911548793357","13.5626767433953","0.946536838356195","-17.7864014784402","19.191335888387","28.0893435970034","-0.168658932431669","0.855807814236272","-0.217120395730603","7.7652785346058","20.0944728946612","9.86813727770777","4.23136164247251","20.4789590409741","-18.0745351045978","16.5643202141089","12.68122777311","-2.9419027036061","-6.15792493444491","-0.851390333321461","-8.92717245327955","-4.26975397974572","3.82030214446843","7.17665749439934","1.54748519798422","-9.16058104893111","13.208955231459",
"United Kingdom","GBR","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","3.38779649664617","3.36920532629799","1.58914803567856","3.34481151557213","5.5945492049629","4.97569613002375","2.76872543338511","3.96245661664602","6.03768329437206","5.53973503072942","7.98562450396294","7.18825178365192","8.41487857295569","15.0592125800563","25.7707279916172","15.1135672458945","13.7104941744667","11.4575469497378","14.0665414144871","19.7037946351815","11.5692628194882","7.41877486404204","5.12280957507546","5.03004749604274","5.51169788469916","4.33535606610785","5.4405490747903","6.13317320683642","7.93586228546617","7.88621804738521","6.41908648514389","3.32097924869252","2.73304425884132","1.39362357967943","11.6700094542817","4.26134610692728","-0.349045437466671","1.59660648076544","1.34230672494529","1.69083726232446","1.85101763216447","2.06344099575955","2.73712314364111","2.57005899447064","3.13589713358328","2.84835797682179","2.79651575648585","3.2285597654007","1.7162190592525","1.37620731822221","2.06733293431685","1.611883545944","2.23880054182746","1.59036810676083","0.511374817313225","1.90110663436174","1.81876640825315","1.99903489165381","2.01510318725352","5.09097553378375","0.288144334264473",
"Georgia","GEO","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","0.145697195330882","0.84033656891971","-0.0113830998321305","3.56227761689898","-0.256497042415887","2.72489144070316","-1.13792562725045","0.0700728466101168","1.80219475756141","0.88692461195869","0.294721353003354","1.43801159003371","0.324539620900936","2.73719177473495","0.986084506390796","3.4028892720771","3.61712031173944","-2.64944900790228","0.60106382139216","-4.70895508589868","6.56949291927266","2.33762286341937","-2.59451678448006","6.27698028566061","22.2444524450987","62.2306732329271","1310.31456564199","15444.3842478159","6041.59494933261","162.725123477152","43.0335431911545","6.53667463936067","6.93680210101823","9.72674960057817","4.68030781894582","5.37620181842951","5.91926354995155","3.42443431740111","8.4318358210776","7.93664362185575","8.44900022560829","9.46421801277188","9.59558326202014","-2.13601066041133","14.1892332081613","8.71422987722453","0.464401442288846","1.34623226533787","4.2319543281895","5.83311913635779","2.61931829571066","8.49104666870355","4.36110904352958","5.19239145340818","7.28127821019069","10.7804515165333",
"Ghana","GHA","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","3.47084986522219","1.94014981856301","6.74564909494586","9.93481623446407","17.0065952727131","8.15251497850737","-3.87835660497238","12.6165172380079","11.0368168556395","2.88915449133818","5.18201257417248","15.4725593609425","20.8824921164568","24.5687337447089","29.4635236965055","28.0486497318527","67.2507824057327","73.3066945801153","37.9494781749506","51.1261350102795","75.6335657777325","27.8905790691127","123.0612136164","35.312424343661","20.6484149868503","41.7057955236849","39.201496901411","33.4028541879545","28.2943110771731","31.1665867346186","20.041359240014","11.150082868787","31.7572123690249","30.1289269685464","43.0453305777804","39.8377428094835","19.4581675889703","17.0484652451336","13.971165047912","27.230113843564","34.8179440663303","22.8185847230637","28.7044072059077","14.3501511250415","14.963718404163","80.7545806394777","18.6278885388298","19.4102710868683","15.6665686221496","16.5956447322347","13.9148221759821","15.2052787396605","54.0129117583926","23.9399604777074","13.252964555207","15.7486196104808","10.6773105806362","10.5684799260556","8.48107298102975","9.36557370110138","11.1872267877567",
"Gibraltar","GIB","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.2599901134188","21.653639130923","22.3155734208327","17.2791811684893","25.8186705669994","26.2202136294966","0.673757276900218","1.42800163911123","5.95133830103055","1.54596823664261","1.43412666582314","3.32464044383553","4.22767530655115","6.30012395979062","1.75242631684394","0.432772377529162","15.9106965571023","16.5215833232018","27.3908453726371","100.607723690418","13.6188736897294","16.7051321176304","1.77102866413937","16.1026262455767","8.99928362870293","11.5159679199323","4.32935486873151","2.61590783947945","2.97227834871158","5.66895394137575","10.3565029728421","7.05908442039132","9.40290766328131","4.91646765703861","11.5991033251366",
"Gambia, The","GMB","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","8.54971500949966","-8.68601514005815","7.12847090828797","9.06913662712363","5.16335836017031","3.15677866701627","-1.04550819494324","20.9372251362204","13.0485860750663","11.6931910052415","22.5954017819315","6.46035740736792","10.5969433720237","-0.177584651213067","1.56352687341406","14.487418403339","2.68309207939261","9.00160635068991","39.419110439818","40.5167890980445","18.4980118983013","9.70614941350554","13.7365724207038","11.9645333920464","134.035872371748","1.95003083677199","5.14232248435012","3.77739655145763","3.9632505001165","8.36856956528243","-5.96911945125618","5.41182120304006","-2.43549436370589","2.2169826127346","1.80543765163377","10.3913445898093","12.8939411821531","94.1901141376152","4.11380528257159","1.30320399765218","4.41482490193262","2.47584586803727","4.51330535299645","5.64433086097335","4.57212350369147","3.84516021372072","5.93313138058191","5.21172310682789","9.72036242675256","7.82062274860979","3.92171862000133","6.95176403794258","6.25220639943007","4.03800711322569","7.44653859899087",
"Guinea-Bissau","GNB","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","1.80727366659303","4.97439546817419","10.4339032105242","8.92442636961943","7.20304470518187","1.51369039834945","3.06583724985126","6.33588026759384","4.28001393797115","11.5368357918545","1.81704011967199","16.542295369576","23.3070672948488","59.4018207207774","32.3135051269265","112.89481537569","94.2634572096088","79.544839057371","99.2533223171367","30.2460376878574","67.894366941103","64.9811894899595","49.0588853553018","23.2494807573279","44.7300382185595","39.2337134891051","34.138194826564","8.07483453356323","12.3060662570681","80.8996764711353","6.76918078155396","1.79681441001497","-5.01182582577525","-1.38677412017138","5.80054673048753","-2.27270428807181","4.38103036917876","12.4752065488763","-2.4581579489352","2.96535301880681","14.0315742306476","-0.850532797538335","-0.932149491408239","-0.148257144183006","12.1019886582441","6.09639967284818","5.93859668011328","5.24999464155707","-3.41786303090853","0.102519750040116","6.21831551246224",
"Equatorial Guinea","GNQ","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","14.4428282122201","40.4180066354334","24.7497739074644","25.6371717808781","52.7747865897616","-2.92340971604136","1.518170653754","3.97698450326642","-4.7958613417904","10.3525268440096","3.55211254107566","-15.4237004844106","-2.6931154191177","24.5263467390672","7.68083409226116","0.821196361917359","-13.1471736691146","-31.5659149794624","39.1576256709104","64.7350222970558","-11.9715274350058","-1.58289027139674","0.635621901563525","16.9227635071874","59.3290506697722","12.9763712005288","3.0376538593557","19.8400389323386","-20.8302309584088","24.9065341802403","17.04510657101","4.85478204287919","-1.07267375706822","-1.27384264682834","-20.1927503678985","-6.2854221112699","12.7423765289625","9.51384291838637","-3.16368975011017","-8.83042672983709","18.1622149536071",
"Greece","GRC","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","1.09632768020805","4.69018080898951","1.110563711883","3.40571281522169","4.07817014435604","4.92141788224119","2.16980280807424","1.47717227375948","3.18123958512966","4.14816676774288","2.97502398091534","5.0466758135897","20.9103627754285","22.7804326759953","13.1200187311716","16.4344533386462","13.7544243512765","13.7880427274669","20.1507095593223","19.2394505773525","21.6120307548495","27.2127478929997","20.6122132767409","21.9184491374283","19.0259558282612","18.8819985613091","15.2526783617675","16.6798711461387","14.4989729815168","20.6905995833877","19.7877417356549","14.798814243603","14.4287476668221","11.1818885714323","9.79183559951429","7.63569985864123","6.55338100287723","5.10356779102119","3.62273397235961","1.59267032114883","3.47475260086733","3.34877052735808","3.45357469325165","3.06266173309785","2.24031955714385","3.49504242576921","3.42266695770917","4.34458314105063","2.56977063953397","-0.176615533570711","0.959017980521224","-0.275142403452051","-2.04562420707737","-1.9387546208597","-0.293730433148639","-0.5785807515839","0.285406259345564","-0.165244042297104","0.248490586147483","-0.837548130612646","2.07804235561164",
"Grenada","GRD","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","17.2732863799691","9.62158798678558","9.04926326138842","2.70869452519185","4.16360431689804","1.39348472089873","6.61240823908193","8.74808514172901","4.33505386469857","5.05935046360071","6.76144921296738","8.99639074391456","0.0159321171846898","6.6699096214262","4.01158053146258","1.88342481748877","3.19076291832734","3.05315063185311","2.6730845108079","1.78470722159389","1.73787306807156","1.12148933209397","2.86302977239589","2.14417694306613","0.372146666086891","-0.0770720974060168","2.0311480128201","2.48974192114287","4.6325878594249","2.3194437271099","7.84772902644215","-0.00989979844902678","0.47970720101172","0.22455508772407","3.92652290919531","2.92287015408121","0.773312224873351","2.76032767179638","2.64414494384029","1.5261735013888","-0.70291535858442","3.32758875328085","-0.301250801627702","2.11132225088204",
"Greenland","GRL","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","11.4477441205397","5.69999347024552","7.66319264141697","15.5536095446253","16.4258539399006","13.1939907207711","6.98210725061321","9.27724301614974","7.50246766798028","11.5592506920185","14.9268056843145","13.0168695419562","9.71713037428692","8.87082971502807","7.42366302756582","4.12958712728795","4.62072811102728","6.35023844091427","5.34985898574476","5.0925849637982","3.22527511051065","1.54567816586948","1.04201645406883","0.468374320351145","2.0558722906533","0.98010119241836","0.496703674994151","0.978426732690068","1.06045632023837","2.11009321468467","3.40225682840818","3.10308366667165","6.53297806665232","-0.538444084879913","-3.22917708259992","2.23838314534038","-0.0475153423214891","-2.01334418011534","5.53863543152578","2.02760491933817","2.88404565929712","3.44533181192106","1.06737253143181","0.990273554004744","8.14438057205848","3.53778245812826","3.2664996424492","1.84672035174569","1.19601241975388","0.409144968972157","",
"Guatemala","GTM","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","-1.08036505460578","2.58550220839071","0.805342857443534","-1.6805749792823","-1.79704928425576","-1.00285926003465","0.387597216976147","1.87142845891258","1.69624052708328","5.00118148327712","-1.26918868733271","-1.36345940966004","14.5007748307022","15.6792720426292","13.1160911508266","11.4953046485916","16.4528645451053","5.49595949916622","8.58718983031972","10.0048853297543","8.54810804647244","4.97795460699444","6.56097549698811","4.12370037811434","18.7797351038113","41.4625927752496","7.99853485175031","11.6552979490679","10.9088968745446","40.5312590935109","32.9750520555911","8.86138482809405","14.5043516282533","11.7222782032805","8.66781823897942","8.90000450953323","8.25733951685741","9.50243518490798","5.04155798311092","6.83011466821127","-5.61014528351383","6.4691750654456","4.47123467160999","6.02385881441585","5.66843562624204","4.98133297071131","7.11535054335639","9.4074918223814","3.60017527305328","5.13757298846622","6.89464340316468","3.37775084412593","3.35844634594847","2.86031160659735","2.23162145989066","2.70719129663175","1.7479141087134","1.18961296201772","3.68060643662776","2.64519077270225","3.21374009585887",
"Guam","GUM","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.23956469911589","1.79534074166956","5.0644082344359","4.40688073216","3.01294733451209","3.82348519599265","3.19692668414319","0.237584677615857","0.62907025079673","3.43097913322632","0.84049308927905","2.07782277044168","2.52246816503092","1.57407577083902","0.998991461381451","1.5127361880235","2.41616379536786","4.1736321785969","",
"Guyana","GUY","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","4.29350364903","3.75006064804575","2.77498341516986","-0.485362841371426","-1.78719178625894","1.92134906094627","4.86440616678965","6.94537686460902","1.4158336466819","3.03612048731136","2.14161892862323","9.88567341211393","6.26943467043036","37.4721543662906","14.6581480735867","-5.77655371021707","1.67956521026494","14.7877857427903","6.56294006878343","11.7787932465481","4.34073954664045","4.30240455114837","8.91968461045738","19.2817521956953","14.5100988981018","12.2933626905493","58.7108211163734","23.6460377170686","162.546009714862","56.4446095646669","134.53764412728","11.3007436728124","16.9508888014222","16.5723972758262","12.3517087490984","3.9305797534646","1.44325370621002","2.97009281527207","11.2105069504252","6.58604372567883","0.321971564083512","2.61875157240041","4.71856672944857","6.77523783891412","7.63242891934588","174.857704742568","8.21101038547327","9.71564419054039","0.895045201893225","4.33316744383507","2.27017438401222","4.62099011163089","-0.536796094169361","-2.10495457051069","3.00419021399499","0.897726319236796","2.10912351831318","-2.88758156366096","2.9613962463567","-26.296049874977","12.9185413368293",
"High income","HIC","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","13.0048707690928","9.2205520099409","8.57812847276086","7.03383077707976","10.3102920761377","11.7165098728258","11.4426264422196","9.05179552940922","5.82062784129089","5.31098017204338","4.62774213948016","4.33535606610785","4.6708386754652","3.62151674290834","4.88137125450928","5.16335208812279","3.38176155752325","3.26425414025775","3.07819522474066","2.53316511098985","2.97701414372787","2.56971675250178","2.22816030666122","1.82751509450425","2.18891413274427","2.79660092088502","2.3907211075026","2.72504644719221","2.73712314364111","2.81721365536811","2.76298822939948","2.99232867549377","3.33633390378398","3.85891814668151","1.07085951684321","1.45185654778398","2.00057681971947","1.9611193413831","1.28133222727746","1.20055485938147","1.00054163291141","0.862992696829643","1.84498662356487","2.02236171156947","1.80002115966444","1.22581576386962","2.79044256280169",
"Hong Kong SAR, China","HKG","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","1.95546861372932","3.68565862134085","4.95611047891408","2.37980184029848","0.553096309331409","6.64319800024037","3.32616130250621","5.58739181363022","8.85456472228935","7.62329129760988","9.15101949721368","14.2620168908046","11.6120781118106","4.4585080534217","9.63684097309712","3.85828394072954","8.12234396793407","17.7597824340232","15.7451838667501","10.6161002341559","9.68487100382195","4.60271954554439","9.64200930375654","5.36125023554348","3.77073871797688","8.61132720870326","8.80187083581703","12.5593620832326","7.56480249059017","9.1404381627064","9.89949436199835","8.61300412362785","6.32129119366796","4.13951390809663","5.8835780330204","5.76015686971816","1.21987985832239","-4.09580238935787","-3.39422503424197","-1.77404644301106","-3.40176120220241","-6.00774668440697","-3.59083216254562","-0.150049580074821","-0.534833047357964","3.13748766352066","1.28151809244707","-0.375392388164997","0.27066071291901","3.89789764867079","3.54482684630668","1.81248126012794","2.85031353192619","3.64355726759975","1.63822940006675","2.88059872061059","3.65954891240021","2.04459360470672","0.57473122443163","0.512525441521362",
"Honduras","HND","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","4.18905506794871","2.92397480604242","2.1330054077134","5.68451324107467","2.07710192543846","2.60566547152332","2.6211199671049","1.44868120969063","2.60516830495155","4.44557528281055","-2.77754008864453","3.86452383578926","5.34580501259809","14.7789434340134","6.38480092295136","8.53218912666507","12.1994797188068","75.0738706621948","8.35485421069781","11.2924547596186","3.16932827977297","7.74004861274638","3.98481812522131","3.2639157129307","1.66148350126687","2.12867790570674","2.24250267912511","9.17751045764341","11.5036925338541","25.0086874853778","26.2836710300963","3.67417388031402","10.9086143487444","21.3388006751817","23.7139686839353","18.1935778444514","16.8116051387563","10.2989949131436","7.57572728281066","7.99344674107078","8.08434938014908","5.13193992154596","5.75974076655675","6.45198385160759","7.27916415839877","5.34866346521486","6.62550716828601","7.79051363926141","7.65373242322937","4.67604329499009","7.8072052366428","3.57978742613756","1.37403051856492","6.84935672480186","6.9327703694637","3.67806814426042","4.5128429763521","1.94721691531043","4.12669713335944","4.63418667466125","3.80092357279183",
"Heavily indebted poor countries (HIPC)","HPC","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","3.47084986522219","2.2621128099645","3.4865154110357","3.99454143909549","3.39321697760876","3.90207286263695","1.33299886735097","3.16516905157431","3.79167755080019","3.78500364659838","3.03165698893271","4.97439546817419","9.31303402371051","14.7789434340134","8.30480454769906","10.0377075796623","12.1994797188068","9.22839370206516","11.3265227896614","14.5016530267492","10.928150285686","10.0000183961739","10.9096938505005","13.1621238925237","10.4054880610347","7.32626398532695","7.62652157852142","9.36193041017259","12.1238763563495","11.9801417375466","14.9789364247898","9.21668301664445","10.9086143487444","25.0620427392601","12.706369088488","9.97659004101597","5.58019782996804","7.05112676533632","7.57572728281066","8.2011042513619","6.29789986249463","3.51288172290896","6.0448665295408","9.39257942034073","8.10865668039638","7.75962934352695","7.34730058968285","10.061415050817","3.89678759334858","5.8916384220316","9.19546956079571","5.88199585008139","3.9581303475189","2.04949772560468","3.00419021399499","4.34922894136585","4.12418280692921","2.65874592096384","3.00001181877067","3.52188343541179","5.8403944311",
"Croatia","HRV","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.8911563718766","6.88860973898555","8.19964400147251","3.50237240919024","4.34015003177859","4.22698527918566","3.83709723558816","4.30373814762255","3.63555355038284","3.12171567114569","3.88628956594231","4.26376656292855","5.50488536942342","2.96535751557596","0.929440948424528","1.69671911846856","1.42541245703811","0.773358483233395","0.149114121996675","0.0796555594807558","-0.0749221007632457","1.16365482583596","2.01036680125652","1.9193093838328","-0.129291631553457","3.24775161989037",
